shapeA|shapeB|x_f|y_f|k_f|time_taken
(500, 784)|(784, 256)|10|2|13|0.26146793365478516
(500, 784)|(784, 256)|10|2|14|0.3588695526123047
(500, 784)|(784, 256)|10|2|15|0.22210979461669922
(500, 784)|(784, 256)|10|2|16|0.3907589912414551
(500, 784)|(784, 256)|10|3|4|0.35123682022094727
(500, 784)|(784, 256)|10|3|5|0.3013951778411865
(500, 784)|(784, 256)|10|3|6|0.30785393714904785
(500, 784)|(784, 256)|10|3|7|0.267805814743042
(500, 784)|(784, 256)|10|3|8|0.35349106788635254
(500, 784)|(784, 256)|10|3|9|0.25717997550964355
(500, 784)|(784, 256)|10|3|10|0.2787010669708252
(500, 784)|(784, 256)|10|3|11|0.26468610763549805
(500, 784)|(784, 256)|10|3|12|0.5612130165100098
(500, 784)|(784, 256)|10|3|13|0.2894601821899414
(500, 784)|(784, 256)|10|3|14|0.3037707805633545
(500, 784)|(784, 256)|10|3|15|0.3284449577331543
(500, 784)|(784, 256)|10|3|16|0.2751598358154297
(500, 784)|(784, 256)|10|4|5|0.3887491226196289
(500, 784)|(784, 256)|10|4|6|0.29375290870666504
(500, 784)|(784, 256)|10|4|7|0.3401458263397217
(500, 784)|(784, 256)|10|4|8|0.3386690616607666
(500, 784)|(784, 256)|10|4|9|0.33333587646484375
(500, 784)|(784, 256)|10|4|10|0.2615470886230469
(500, 784)|(784, 256)|10|4|11|0.2980668544769287
(500, 784)|(784, 256)|10|4|12|0.307664155960083
(500, 784)|(784, 256)|10|4|13|0.27784299850463867
(500, 784)|(784, 256)|10|4|14|0.44780635833740234
(500, 784)|(784, 256)|10|4|15|0.244337797164917
(500, 784)|(784, 256)|10|4|16|0.4121720790863037
(500, 784)|(784, 256)|10|5|6|0.29576706886291504
(500, 784)|(784, 256)|10|5|7|0.29668498039245605
(500, 784)|(784, 256)|10|5|8|0.3299269676208496
(500, 784)|(784, 256)|10|5|9|0.29250264167785645
(500, 784)|(784, 256)|10|5|10|0.3644249439239502
(500, 784)|(784, 256)|10|5|11|0.30735111236572266
(500, 784)|(784, 256)|10|5|12|0.34063720703125
(500, 784)|(784, 256)|10|5|13|0.2950918674468994
(500, 784)|(784, 256)|10|5|14|0.37627577781677246
(500, 784)|(784, 256)|10|5|15|0.36356306076049805
(500, 784)|(784, 256)|10|5|16|0.3676128387451172
(500, 784)|(784, 256)|10|6|7|0.3149688243865967
(500, 784)|(784, 256)|10|6|8|0.37109375
(500, 784)|(784, 256)|10|6|9|0.27062201499938965
(500, 784)|(784, 256)|10|6|10|0.3189849853515625
(500, 784)|(784, 256)|10|6|11|0.3088667392730713
(500, 784)|(784, 256)|10|6|12|0.30001306533813477
(500, 784)|(784, 256)|10|6|13|0.32020092010498047
(500, 784)|(784, 256)|10|6|14|0.3513212203979492
(500, 784)|(784, 256)|10|6|15|0.40346288681030273
(500, 784)|(784, 256)|10|6|16|0.32489490509033203
(500, 784)|(784, 256)|10|7|8|0.3463129997253418
(500, 784)|(784, 256)|10|7|9|0.3083460330963135
(500, 784)|(784, 256)|10|7|10|0.3626439571380615
(500, 784)|(784, 256)|10|7|11|0.3402271270751953
(500, 784)|(784, 256)|10|7|12|0.38950610160827637
(500, 784)|(784, 256)|10|7|13|0.3942258358001709
(500, 784)|(784, 256)|10|7|14|0.30083608627319336
(500, 784)|(784, 256)|10|7|15|0.31982898712158203
(500, 784)|(784, 256)|10|7|16|0.36470794677734375
(500, 784)|(784, 256)|10|8|9|0.2908821105957031
(500, 784)|(784, 256)|10|8|10|0.33530306816101074
(500, 784)|(784, 256)|10|8|11|0.28923964500427246
(500, 784)|(784, 256)|10|8|12|0.27222394943237305
(500, 784)|(784, 256)|10|8|13|0.3345189094543457
(500, 784)|(784, 256)|10|8|14|0.4220578670501709
(500, 784)|(784, 256)|10|8|15|0.27333593368530273
(500, 784)|(784, 256)|10|8|16|0.2933940887451172
(500, 784)|(784, 256)|11|1|2|0.28064990043640137
(500, 784)|(784, 256)|11|1|3|0.3009209632873535
(500, 784)|(784, 256)|11|1|4|0.28295087814331055
(500, 784)|(784, 256)|11|1|5|0.3831789493560791
(500, 784)|(784, 256)|11|1|6|0.2596170902252197
(500, 784)|(784, 256)|11|1|7|0.3092958927154541
(500, 784)|(784, 256)|11|1|8|0.3580951690673828
(500, 784)|(784, 256)|11|1|9|0.3861219882965088
(500, 784)|(784, 256)|11|1|10|0.31069302558898926
(500, 784)|(784, 256)|11|1|11|0.4018728733062744
(500, 784)|(784, 256)|11|1|12|0.40839099884033203
(500, 784)|(784, 256)|11|1|13|0.3108069896697998
(500, 784)|(784, 256)|11|1|14|0.39098691940307617
(500, 784)|(784, 256)|11|1|15|0.29912400245666504
(500, 784)|(784, 256)|11|1|16|0.3057990074157715
(500, 784)|(784, 256)|11|2|3|0.2895331382751465
(500, 784)|(784, 256)|11|2|4|0.26162195205688477
(500, 784)|(784, 256)|11|2|5|0.37932705879211426
(500, 784)|(784, 256)|11|2|6|0.3904988765716553
(500, 784)|(784, 256)|11|2|7|0.2779200077056885
(500, 784)|(784, 256)|11|2|8|0.3641469478607178
(500, 784)|(784, 256)|11|2|9|0.35144805908203125
(500, 784)|(784, 256)|11|2|10|0.37731504440307617
(500, 784)|(784, 256)|11|2|11|0.29291319847106934
(500, 784)|(784, 256)|11|2|12|0.29676389694213867
(500, 784)|(784, 256)|11|2|13|0.3521997928619385
(500, 784)|(784, 256)|11|2|14|0.2796149253845215
(500, 784)|(784, 256)|11|2|15|0.33435964584350586
(500, 784)|(784, 256)|11|2|16|0.2833080291748047
(500, 784)|(784, 256)|11|3|4|0.31729912757873535
(500, 784)|(784, 256)|11|3|5|0.3571960926055908
(500, 784)|(784, 256)|11|3|6|0.3364088535308838
(500, 784)|(784, 256)|11|3|7|0.33400821685791016
(500, 784)|(784, 256)|11|3|8|0.27390003204345703
(500, 784)|(784, 256)|11|3|9|0.23938703536987305
(500, 784)|(784, 256)|11|3|10|0.2448110580444336
(500, 784)|(784, 256)|11|3|11|0.2351999282836914
(500, 784)|(784, 256)|11|3|12|0.31234312057495117
(500, 784)|(784, 256)|11|3|13|0.3280479907989502
(500, 784)|(784, 256)|11|3|14|0.3475828170776367
(500, 784)|(784, 256)|11|3|15|0.2656559944152832
(500, 784)|(784, 256)|11|3|16|0.267841100692749
(500, 784)|(784, 256)|11|4|5|0.3549971580505371
(500, 784)|(784, 256)|11|4|6|0.4104170799255371
(500, 784)|(784, 256)|11|4|7|0.33368682861328125
(500, 784)|(784, 256)|11|4|8|0.328599214553833
(500, 784)|(784, 256)|11|4|9|0.3326101303100586
(500, 784)|(784, 256)|11|4|10|0.3941802978515625
(500, 784)|(784, 256)|11|4|11|0.27312469482421875
(500, 784)|(784, 256)|11|4|12|0.30939602851867676
(500, 784)|(784, 256)|11|4|13|0.33824586868286133
(500, 784)|(784, 256)|11|4|14|0.3489081859588623
(500, 784)|(784, 256)|11|4|15|0.2694859504699707
(500, 784)|(784, 256)|11|4|16|0.3254361152648926
(500, 784)|(784, 256)|11|5|6|0.2556138038635254
(500, 784)|(784, 256)|11|5|7|0.33292508125305176
(500, 784)|(784, 256)|11|5|8|0.33117198944091797
(500, 784)|(784, 256)|11|5|9|0.3462390899658203
(500, 784)|(784, 256)|11|5|10|0.3350789546966553
(500, 784)|(784, 256)|11|5|11|0.3418710231781006
(500, 784)|(784, 256)|11|5|12|0.32584714889526367
(500, 784)|(784, 256)|11|5|13|0.3507721424102783
(500, 784)|(784, 256)|11|5|14|0.2484121322631836
(500, 784)|(784, 256)|11|5|15|0.275374174118042
(500, 784)|(784, 256)|11|5|16|0.3238537311553955
(500, 784)|(784, 256)|11|6|7|0.25423574447631836
(500, 784)|(784, 256)|11|6|8|0.34639477729797363
(500, 784)|(784, 256)|11|6|9|0.33139896392822266
(500, 784)|(784, 256)|11|6|10|0.35172295570373535
(500, 784)|(784, 256)|11|6|11|0.3394649028778076
(500, 784)|(784, 256)|11|6|12|0.33318495750427246
(500, 784)|(784, 256)|11|6|13|0.30169105529785156
(500, 784)|(784, 256)|11|6|14|0.28480005264282227
(500, 784)|(784, 256)|11|6|15|0.25212883949279785
(500, 784)|(784, 256)|11|6|16|0.24083304405212402
(500, 784)|(784, 256)|11|7|8|0.30387187004089355
(500, 784)|(784, 256)|11|7|9|0.34187889099121094
(500, 784)|(784, 256)|11|7|10|0.3404879570007324
(500, 784)|(784, 256)|11|7|11|0.35776185989379883
(500, 784)|(784, 256)|11|7|12|0.3261880874633789
(500, 784)|(784, 256)|11|7|13|0.35231804847717285
(500, 784)|(784, 256)|11|7|14|0.3416252136230469
(500, 784)|(784, 256)|11|7|15|0.32442712783813477
(500, 784)|(784, 256)|11|7|16|0.33202505111694336
(500, 784)|(784, 256)|11|8|9|0.26816678047180176
(500, 784)|(784, 256)|11|8|10|0.3341238498687744
(500, 784)|(784, 256)|11|8|11|0.3428080081939697
(500, 784)|(784, 256)|11|8|12|0.3402228355407715
(500, 784)|(784, 256)|11|8|13|0.27870821952819824
(500, 784)|(784, 256)|11|8|14|0.3492317199707031
(500, 784)|(784, 256)|11|8|15|0.29674506187438965
(500, 784)|(784, 256)|11|8|16|0.3726809024810791
(500, 784)|(784, 256)|12|1|2|0.2528982162475586
(500, 784)|(784, 256)|12|1|3|0.3277599811553955
(500, 784)|(784, 256)|12|1|4|0.2312147617340088
(500, 784)|(784, 256)|12|1|5|0.34178900718688965
(500, 784)|(784, 256)|12|1|6|0.35976219177246094
(500, 784)|(784, 256)|12|1|7|0.35745811462402344
(500, 784)|(784, 256)|12|1|8|0.30799221992492676
(500, 784)|(784, 256)|12|1|9|0.3906431198120117
(500, 784)|(784, 256)|12|1|10|0.31133103370666504
(500, 784)|(784, 256)|12|1|11|0.39202189445495605
(500, 784)|(784, 256)|12|1|12|0.3204481601715088
(500, 784)|(784, 256)|12|1|13|0.27156901359558105
(500, 784)|(784, 256)|12|1|14|0.3327968120574951
(500, 784)|(784, 256)|12|1|15|0.2763950824737549
(500, 784)|(784, 256)|12|1|16|0.32532525062561035
(500, 784)|(784, 256)|12|2|3|0.29128098487854004
(500, 784)|(784, 256)|12|2|4|0.34590911865234375
(500, 784)|(784, 256)|12|2|5|0.3688931465148926
(500, 784)|(784, 256)|12|2|6|0.712191104888916
(500, 784)|(784, 256)|12|2|7|0.2812192440032959
(500, 784)|(784, 256)|12|2|8|0.2880058288574219
(500, 784)|(784, 256)|12|2|9|0.45021891593933105
(500, 784)|(784, 256)|12|2|10|0.35555505752563477
(500, 784)|(784, 256)|12|2|11|0.32450199127197266
(500, 784)|(784, 256)|12|2|12|0.3334059715270996
(500, 784)|(784, 256)|12|2|13|0.2990241050720215
(500, 784)|(784, 256)|12|2|14|0.28318095207214355
(500, 784)|(784, 256)|12|2|15|0.32221412658691406
(500, 784)|(784, 256)|12|2|16|0.314115047454834
(500, 784)|(784, 256)|12|3|4|0.3501267433166504
(500, 784)|(784, 256)|12|3|5|0.3442990779876709
(500, 784)|(784, 256)|12|3|6|0.32071518898010254
(500, 784)|(784, 256)|12|3|7|0.2973520755767822
(500, 784)|(784, 256)|12|3|8|0.3238561153411865
(500, 784)|(784, 256)|12|3|9|0.252993106842041
(500, 784)|(784, 256)|12|3|10|0.3192007541656494
(500, 784)|(784, 256)|12|3|11|0.29675984382629395
(500, 784)|(784, 256)|12|3|12|0.36881303787231445
(500, 784)|(784, 256)|12|3|13|0.30985593795776367
(500, 784)|(784, 256)|12|3|14|0.33542823791503906
(500, 784)|(784, 256)|12|3|15|0.27124810218811035
(500, 784)|(784, 256)|12|3|16|0.2751939296722412
(500, 784)|(784, 256)|12|4|5|0.3710310459136963
(500, 784)|(784, 256)|12|4|6|0.29932713508605957
(500, 784)|(784, 256)|12|4|7|0.4084048271179199
(500, 784)|(784, 256)|12|4|8|0.3416440486907959
(500, 784)|(784, 256)|12|4|9|0.35334277153015137
(500, 784)|(784, 256)|12|4|10|0.33742690086364746
(500, 784)|(784, 256)|12|4|11|0.3037419319152832
(500, 784)|(784, 256)|12|4|12|0.2778618335723877
(500, 784)|(784, 256)|12|4|13|0.4319338798522949
(500, 784)|(784, 256)|12|4|14|0.3346719741821289
(500, 784)|(784, 256)|12|4|15|0.353348970413208
(500, 784)|(784, 256)|12|4|16|0.3049750328063965
(500, 784)|(784, 256)|12|5|6|0.33490586280822754
(500, 784)|(784, 256)|12|5|7|0.2699739933013916
(500, 784)|(784, 256)|12|5|8|0.325268030166626
(500, 784)|(784, 256)|12|5|9|0.24718570709228516
(500, 784)|(784, 256)|12|5|10|0.2914910316467285
(500, 784)|(784, 256)|12|5|11|0.3494560718536377
(500, 784)|(784, 256)|12|5|12|0.3747589588165283
(500, 784)|(784, 256)|12|5|13|0.3405618667602539
(500, 784)|(784, 256)|12|5|14|0.34552597999572754
(500, 784)|(784, 256)|12|5|15|0.3021361827850342
(500, 784)|(784, 256)|12|5|16|0.4015688896179199
(500, 784)|(784, 256)|12|6|7|0.3017728328704834
(500, 784)|(784, 256)|12|6|8|0.38451504707336426
(500, 784)|(784, 256)|12|6|9|0.33841490745544434
(500, 784)|(784, 256)|12|6|10|0.2824220657348633
(500, 784)|(784, 256)|12|6|11|0.3278229236602783
(500, 784)|(784, 256)|12|6|12|0.2882981300354004
(500, 784)|(784, 256)|12|6|13|0.383502721786499
(500, 784)|(784, 256)|12|6|14|0.3278481960296631
(500, 784)|(784, 256)|12|6|15|0.31802892684936523
(500, 784)|(784, 256)|12|6|16|0.33311891555786133
(500, 784)|(784, 256)|12|7|8|0.3365631103515625
(500, 784)|(784, 256)|12|7|9|0.3921997547149658
(500, 784)|(784, 256)|12|7|10|0.36840319633483887
(500, 784)|(784, 256)|12|7|11|0.3663182258605957
(500, 784)|(784, 256)|12|7|12|0.282926082611084
(500, 784)|(784, 256)|12|7|13|0.316011905670166
(500, 784)|(784, 256)|12|7|14|0.3125481605529785
(500, 784)|(784, 256)|12|7|15|0.30022287368774414
(500, 784)|(784, 256)|12|7|16|0.28070974349975586
(500, 784)|(784, 256)|12|8|9|0.3777790069580078
(500, 784)|(784, 256)|12|8|10|0.2717018127441406
(500, 784)|(784, 256)|12|8|11|0.296464204788208
(500, 784)|(784, 256)|12|8|12|0.33666419982910156
(500, 784)|(784, 256)|12|8|13|0.3432788848876953
(500, 784)|(784, 256)|12|8|14|0.3018798828125
(500, 784)|(784, 256)|12|8|15|0.33723902702331543
(500, 784)|(784, 256)|12|8|16|0.30255603790283203
(500, 784)|(784, 256)|13|1|2|0.24088597297668457
(500, 784)|(784, 256)|13|1|3|0.28814196586608887
(500, 784)|(784, 256)|13|1|4|0.3354020118713379
(500, 784)|(784, 256)|13|1|5|0.3504981994628906
(500, 784)|(784, 256)|13|1|6|0.24879789352416992
(500, 784)|(784, 256)|13|1|7|0.3061330318450928
(500, 784)|(784, 256)|13|1|8|0.28555798530578613
(500, 784)|(784, 256)|13|1|9|0.34839677810668945
(500, 784)|(784, 256)|13|1|10|0.3720870018005371
(500, 784)|(784, 256)|13|1|11|0.3413529396057129
(500, 784)|(784, 256)|13|1|12|0.37956929206848145
(500, 784)|(784, 256)|13|1|13|0.25336170196533203
(500, 784)|(784, 256)|13|1|14|0.32623791694641113
(500, 784)|(784, 256)|13|1|15|0.20907211303710938
(500, 784)|(784, 256)|13|1|16|0.2412109375
(500, 784)|(784, 256)|13|2|3|0.32764530181884766
(500, 784)|(784, 256)|13|2|4|0.3565659523010254
(500, 784)|(784, 256)|13|2|5|0.3595449924468994
(500, 784)|(784, 256)|13|2|6|0.29116368293762207
(500, 784)|(784, 256)|13|2|7|0.3412199020385742
(500, 784)|(784, 256)|13|2|8|0.2438337802886963
(500, 784)|(784, 256)|13|2|9|0.3420412540435791
(500, 784)|(784, 256)|13|2|10|0.3512749671936035
(500, 784)|(784, 256)|13|2|11|0.282944917678833
(500, 784)|(784, 256)|13|2|12|0.26360034942626953
(500, 784)|(784, 256)|13|2|13|0.23827219009399414
(500, 784)|(784, 256)|13|2|14|0.32236504554748535
(500, 784)|(784, 256)|13|2|15|0.29944705963134766
(500, 784)|(784, 256)|13|2|16|0.32303810119628906
(500, 784)|(784, 256)|13|3|4|0.4070720672607422
(500, 784)|(784, 256)|13|3|5|0.21993517875671387
(500, 784)|(784, 256)|13|3|6|0.31661319732666016
(500, 784)|(784, 256)|13|3|7|0.2749803066253662
(500, 784)|(784, 256)|13|3|8|0.2820088863372803
(500, 784)|(784, 256)|13|3|9|0.26044225692749023
(500, 784)|(784, 256)|13|3|10|0.28786301612854004
(500, 784)|(784, 256)|13|3|11|0.26999378204345703
(500, 784)|(784, 256)|13|3|12|0.24776005744934082
(500, 784)|(784, 256)|13|3|13|0.2967512607574463
(500, 784)|(784, 256)|13|3|14|0.3170738220214844
(500, 784)|(784, 256)|13|3|15|0.3664209842681885
(500, 784)|(784, 256)|13|3|16|0.29933834075927734
(500, 784)|(784, 256)|13|4|5|0.4036710262298584
(500, 784)|(784, 256)|13|4|6|0.3444552421569824
(500, 784)|(784, 256)|13|4|7|0.34964489936828613
(500, 784)|(784, 256)|13|4|8|0.33904576301574707
(500, 784)|(784, 256)|13|4|9|0.37653398513793945
(500, 784)|(784, 256)|13|4|10|0.3662571907043457
(500, 784)|(784, 256)|13|4|11|0.3736112117767334
(500, 784)|(784, 256)|13|4|12|0.33173394203186035
(500, 784)|(784, 256)|13|4|13|0.25479817390441895
(500, 784)|(784, 256)|13|4|14|0.3369441032409668
(500, 784)|(784, 256)|13|4|15|0.3756380081176758
(500, 784)|(784, 256)|13|4|16|0.2686340808868408
(500, 784)|(784, 256)|13|5|6|0.30961012840270996
(500, 784)|(784, 256)|13|5|7|0.29901599884033203
(500, 784)|(784, 256)|13|5|8|0.29174184799194336
(500, 784)|(784, 256)|13|5|9|0.3539409637451172
(500, 784)|(784, 256)|13|5|10|0.33297085762023926
(500, 784)|(784, 256)|13|5|11|0.3464009761810303
(500, 784)|(784, 256)|13|5|12|0.34549784660339355
(500, 784)|(784, 256)|13|5|13|0.3275902271270752
(500, 784)|(784, 256)|13|5|14|0.3134939670562744
(500, 784)|(784, 256)|13|5|15|0.32512998580932617
(500, 784)|(784, 256)|13|5|16|0.33052706718444824
(500, 784)|(784, 256)|13|6|7|0.27533388137817383
(500, 784)|(784, 256)|13|6|8|0.33942294120788574
(500, 784)|(784, 256)|13|6|9|0.32608699798583984
(500, 784)|(784, 256)|13|6|10|0.34642720222473145
(500, 784)|(784, 256)|13|6|11|0.31423211097717285
(500, 784)|(784, 256)|13|6|12|0.3363659381866455
(500, 784)|(784, 256)|13|6|13|0.40334010124206543
(500, 784)|(784, 256)|13|6|14|0.23049092292785645
(500, 784)|(784, 256)|13|6|15|0.2462460994720459
(500, 784)|(784, 256)|13|6|16|0.24613332748413086
(500, 784)|(784, 256)|13|7|8|0.31461572647094727
(500, 784)|(784, 256)|13|7|9|0.3209102153778076
(500, 784)|(784, 256)|13|7|10|0.36765122413635254
(500, 784)|(784, 256)|13|7|11|0.38866710662841797
(500, 784)|(784, 256)|13|7|12|0.3387870788574219
(500, 784)|(784, 256)|13|7|13|0.3082919120788574
(500, 784)|(784, 256)|13|7|14|0.2493882179260254
(500, 784)|(784, 256)|13|7|15|0.3129842281341553
(500, 784)|(784, 256)|13|7|16|0.32064390182495117
(500, 784)|(784, 256)|13|8|9|0.30410003662109375
(500, 784)|(784, 256)|13|8|10|0.2421879768371582
(500, 784)|(784, 256)|13|8|11|0.3303380012512207
(500, 784)|(784, 256)|13|8|12|0.3827998638153076
(500, 784)|(784, 256)|13|8|13|0.3846619129180908
(500, 784)|(784, 256)|13|8|14|0.2827742099761963
(500, 784)|(784, 256)|13|8|15|0.4377591609954834
(500, 784)|(784, 256)|13|8|16|0.32358694076538086
(500, 784)|(784, 256)|14|1|2|0.30805301666259766
(500, 784)|(784, 256)|14|1|3|0.33489990234375
(500, 784)|(784, 256)|14|1|4|0.3200051784515381
(500, 784)|(784, 256)|14|1|5|0.27622222900390625
(500, 784)|(784, 256)|14|1|6|0.3744468688964844
(500, 784)|(784, 256)|14|1|7|0.30223894119262695
(500, 784)|(784, 256)|14|1|8|0.37839198112487793
(500, 784)|(784, 256)|14|1|9|0.3609638214111328
(500, 784)|(784, 256)|14|1|10|0.3418271541595459
(500, 784)|(784, 256)|14|1|11|0.3847939968109131
(500, 784)|(784, 256)|14|1|12|0.36560821533203125
(500, 784)|(784, 256)|14|1|13|0.2335376739501953
(500, 784)|(784, 256)|14|1|14|0.3824441432952881
(500, 784)|(784, 256)|14|1|15|0.3009912967681885
(500, 784)|(784, 256)|14|1|16|0.334094762802124
(500, 784)|(784, 256)|14|2|3|0.324810266494751
(500, 784)|(784, 256)|14|2|4|0.31045007705688477
(500, 784)|(784, 256)|14|2|5|0.2559370994567871
(500, 784)|(784, 256)|14|2|6|0.2987980842590332
(500, 784)|(784, 256)|14|2|7|0.3100428581237793
(500, 784)|(784, 256)|14|2|8|0.3460378646850586
(500, 784)|(784, 256)|14|2|9|0.6791841983795166
(500, 784)|(784, 256)|14|2|10|0.34192895889282227
(500, 784)|(784, 256)|14|2|11|0.25528979301452637
(500, 784)|(784, 256)|14|2|12|0.37445497512817383
(500, 784)|(784, 256)|14|2|13|0.3173410892486572
(500, 784)|(784, 256)|14|2|14|0.33045506477355957
(500, 784)|(784, 256)|14|2|15|0.2533400058746338
(500, 784)|(784, 256)|14|2|16|0.3078279495239258
(500, 784)|(784, 256)|14|3|4|0.35413575172424316
(500, 784)|(784, 256)|14|3|5|0.32387399673461914
(500, 784)|(784, 256)|14|3|6|0.3076140880584717
(500, 784)|(784, 256)|14|3|7|0.3218119144439697
(500, 784)|(784, 256)|14|3|8|0.37372279167175293
(500, 784)|(784, 256)|14|3|9|0.2975471019744873
(500, 784)|(784, 256)|14|3|10|0.4044971466064453
(500, 784)|(784, 256)|14|3|11|0.24012184143066406
(500, 784)|(784, 256)|14|3|12|0.29210615158081055
(500, 784)|(784, 256)|14|3|13|0.24622797966003418
(500, 784)|(784, 256)|14|3|14|0.24753022193908691
(500, 784)|(784, 256)|14|3|15|0.2623569965362549
(500, 784)|(784, 256)|14|3|16|0.9750418663024902
(500, 784)|(784, 256)|14|4|5|0.319810152053833
(500, 784)|(784, 256)|14|4|6|0.3949398994445801
(500, 784)|(784, 256)|14|4|7|0.35393309593200684
(500, 784)|(784, 256)|14|4|8|0.3116269111633301
(500, 784)|(784, 256)|14|4|9|0.38373279571533203
(500, 784)|(784, 256)|14|4|10|0.3299980163574219
(500, 784)|(784, 256)|14|4|11|0.354625940322876
(500, 784)|(784, 256)|14|4|12|0.2601449489593506
(500, 784)|(784, 256)|14|4|13|0.25213193893432617
(500, 784)|(784, 256)|14|4|14|0.2504699230194092
(500, 784)|(784, 256)|14|4|15|0.28842687606811523
(500, 784)|(784, 256)|14|4|16|0.2817380428314209
(500, 784)|(784, 256)|14|5|6|0.4032590389251709
(500, 784)|(784, 256)|14|5|7|0.3713064193725586
(500, 784)|(784, 256)|14|5|8|0.3463571071624756
(500, 784)|(784, 256)|14|5|9|0.31006789207458496
(500, 784)|(784, 256)|14|5|10|0.3507399559020996
(500, 784)|(784, 256)|14|5|11|0.2753119468688965
(500, 784)|(784, 256)|14|5|12|0.2598001956939697
(500, 784)|(784, 256)|14|5|13|0.3252108097076416
(500, 784)|(784, 256)|14|5|14|0.3460690975189209
(500, 784)|(784, 256)|14|5|15|0.23847007751464844
(500, 784)|(784, 256)|14|5|16|0.3399789333343506
(500, 784)|(784, 256)|14|6|7|0.33136415481567383
(500, 784)|(784, 256)|14|6|8|0.30590200424194336
(500, 784)|(784, 256)|14|6|9|0.30817103385925293
(500, 784)|(784, 256)|14|6|10|0.3330249786376953
(500, 784)|(784, 256)|14|6|11|0.30805087089538574
(500, 784)|(784, 256)|14|6|12|0.3790111541748047
(500, 784)|(784, 256)|14|6|13|0.2972080707550049
(500, 784)|(784, 256)|14|6|14|0.2793278694152832
(500, 784)|(784, 256)|14|6|15|0.3326857089996338
(500, 784)|(784, 256)|14|6|16|0.3332822322845459
(500, 784)|(784, 256)|14|7|8|0.5423612594604492
(500, 784)|(784, 256)|14|7|9|0.315349817276001
(500, 784)|(784, 256)|14|7|10|0.25206494331359863
(500, 784)|(784, 256)|14|7|11|0.31444406509399414
(500, 784)|(784, 256)|14|7|12|0.3863697052001953
(500, 784)|(784, 256)|14|7|13|0.349484920501709
(500, 784)|(784, 256)|14|7|14|0.22455811500549316
(500, 784)|(784, 256)|14|7|15|0.3628668785095215
(500, 784)|(784, 256)|14|7|16|0.2564351558685303
(500, 784)|(784, 256)|14|8|9|0.3186759948730469
(500, 784)|(784, 256)|14|8|10|0.32849907875061035
(500, 784)|(784, 256)|14|8|11|0.2846217155456543
(500, 784)|(784, 256)|14|8|12|0.3185551166534424
(500, 784)|(784, 256)|14|8|13|0.2985520362854004
(500, 784)|(784, 256)|14|8|14|0.3479440212249756
(500, 784)|(784, 256)|14|8|15|0.3734462261199951
(500, 784)|(784, 256)|14|8|16|0.29798102378845215
(500, 784)|(784, 256)|15|1|2|0.3072330951690674
(500, 784)|(784, 256)|15|1|3|0.2863340377807617
(500, 784)|(784, 256)|15|1|4|0.33852696418762207
(500, 784)|(784, 256)|15|1|5|0.36477184295654297
(500, 784)|(784, 256)|15|1|6|0.37272191047668457
(500, 784)|(784, 256)|15|1|7|0.3036806583404541
(500, 784)|(784, 256)|15|1|8|0.27736496925354004
(500, 784)|(784, 256)|15|1|9|0.3771541118621826
(500, 784)|(784, 256)|15|1|10|0.36839914321899414
(500, 784)|(784, 256)|15|1|11|0.39994120597839355
(500, 784)|(784, 256)|15|1|12|0.40304017066955566
(500, 784)|(784, 256)|15|1|13|0.33927178382873535
(500, 784)|(784, 256)|15|1|14|0.38112378120422363
(500, 784)|(784, 256)|15|1|15|0.3476560115814209
(500, 784)|(784, 256)|15|1|16|0.28970909118652344
(500, 784)|(784, 256)|15|2|3|0.31870484352111816
(500, 784)|(784, 256)|15|2|4|0.27788686752319336
(500, 784)|(784, 256)|15|2|5|0.37049221992492676
(500, 784)|(784, 256)|15|2|6|0.42113494873046875
(500, 784)|(784, 256)|15|2|7|0.35378003120422363
(500, 784)|(784, 256)|15|2|8|0.3284177780151367
(500, 784)|(784, 256)|15|2|9|0.3436920642852783
(500, 784)|(784, 256)|15|2|10|0.44620585441589355
(500, 784)|(784, 256)|15|2|11|0.255781888961792
(500, 784)|(784, 256)|15|2|12|0.35955095291137695
(500, 784)|(784, 256)|15|2|13|0.3682749271392822
(500, 784)|(784, 256)|15|2|14|0.38849782943725586
(500, 784)|(784, 256)|15|2|15|0.2573838233947754
(500, 784)|(784, 256)|15|2|16|0.3194258213043213
(500, 784)|(784, 256)|15|3|4|0.31992006301879883
(500, 784)|(784, 256)|15|3|5|0.3220999240875244
(500, 784)|(784, 256)|15|3|6|0.28868699073791504
(500, 784)|(784, 256)|15|3|7|0.31635308265686035
(500, 784)|(784, 256)|15|3|8|0.3268547058105469
(500, 784)|(784, 256)|15|3|9|0.3319218158721924
(500, 784)|(784, 256)|15|3|10|0.3427760601043701
(500, 784)|(784, 256)|15|3|11|0.2794301509857178
(500, 784)|(784, 256)|15|3|12|0.5775308609008789
(500, 784)|(784, 256)|15|3|13|0.25572991371154785
(500, 784)|(784, 256)|15|3|14|0.299130916595459
(500, 784)|(784, 256)|15|3|15|0.3102128505706787
(500, 784)|(784, 256)|15|3|16|0.2846970558166504
(500, 784)|(784, 256)|15|4|5|0.4129822254180908
(500, 784)|(784, 256)|15|4|6|0.3659329414367676
(500, 784)|(784, 256)|15|4|7|0.3059239387512207
(500, 784)|(784, 256)|15|4|8|0.3110318183898926
(500, 784)|(784, 256)|15|4|9|0.39099907875061035
